n_early,sigma_epistemic,sigma_aleatoric,sigma_total,abs_error,epistemic_ratio
50,25.72539171452814,15.128614074750066,29.844107336099682,305.88932373046873,0.7430307824723518
50,33.18040168104245,17.508260061091235,37.51637277352552,368.8975879923503,0.782206811667083
50,50.45615167356069,25.539652260031886,56.551720391768036,89.7147505847613,0.7960431402184645
50,22.348685387245286,13.800782361429453,26.266429759782984,18.588114624023433,0.723938830965585
50,25.554562917652834,15.300349108415245,29.78483454296264,75.27823791503909,0.7361164629407141
50,25.048350051824087,19.55438574272354,31.777253532895905,142.94913309733073,0.6213345874808008
50,18.411409989941948,19.976130919890004,27.16663071391665,408.427338663737,0.4593064451606616
50,24.09946718414609,17.429905018964085,29.741988963918395,128.33437103271484,0.6565606727569121
50,24.360331001602177,20.692090541718187,31.96229556046129,18.243560994466122,0.5808853769440764
50,20.562175547207353,18.81018731074318,27.868014100387846,1230.1086193847657,0.5444099849377819
50,42.93542180577311,21.037574915943868,47.81244612005966,52.72234344482422,0.8063981848123061
100,41.49272003906404,18.950125778243514,45.61527247810097,87.54438395182291,0.8274147615579002
100,43.35551930588338,21.559523735659837,48.42018296115067,3.5002695719400663,0.8017443955050626
100,58.25926047178455,33.39884869812868,67.15373798292786,59.64943147659301,0.7526439090089163
100,30.937713456017896,23.947331722594797,39.1230981712679,28.273905410766588,0.625330982456483
100,24.144697606743883,18.454935882936006,30.389983234026023,8.567798563639315,0.6312227168980543
100,19.219306236469937,21.51290638523854,28.847649355731733,49.30918543497722,0.4438687319390818
100,51.78293393422054,23.288644486126497,56.77880950528145,44.65456090291343,0.8317651916621105
100,19.19655228788573,21.09747150944468,28.52386586410336,4.413174794514987,0.4529285546030273
100,28.072241654424378,28.445280508218627,39.96479369014234,6.942584838867191,0.49339987691159365
100,15.547579679448033,18.507389284259844,24.17127824522157,6.933927307128897,0.4137388918746788
100,18.554638529711685,29.2647061667291,34.65108422536376,3.7224626159667764,0.2867288150440329
100,42.69108896633395,21.8350441424895,47.95099821521869,9.321956685384123,0.792645796652797
100,23.97609264838498,21.127382318797828,31.956522062461545,382.41673756917316,0.5629084931831915
100,21.130453061632327,18.319059665023335,27.96576467040606,163.67665405273442,0.5709054912806907
100,50.43053771639814,28.79309365588411,58.071347294871416,24.617791544596344,0.7541598254464444
100,35.54895428066896,19.913260575805776,40.74636299363457,348.52656514485676,0.7611600047562878
100,9.291418501502138,20.96597224010549,22.932563087080567,26.765821177164725,0.164156789556869
100,22.064302340622405,19.034319860210452,29.139985763881175,54.586078898111964,0.5733261214710732
100,16.496772661166677,17.434229794264745,24.00199734925085,48.55184285481772,0.47239273741619714
100,19.15568739110796,22.452383265651903,29.513554068149404,56.25617111206054,0.42126216935502897
100,18.2621260140568,24.22606854689765,30.338220840917383,382.06096384684247,0.3623451508712115
100,28.42069106143334,21.938558176611167,35.903147707102086,73.15743631998703,0.6266199476471699
100,85.46324714954605,18.501278094282053,87.44291797776623,23.731330769856754,0.9552333930139433
100,29.83597695389147,14.423657572133699,33.139514458593275,47.13164398193362,0.8105657405335853
100,35.89693251674326,18.79488450233689,40.51959337860887,33.47306355794268,0.7848461283543843
100,45.583544373967364,17.903763044828132,48.97350558065866,839.6288006591797,0.8663508325092657
100,36.23102339621312,22.79051889840005,42.80297662540857,492.9449394734701,0.7164951565866854
100,36.41777966189892,15.634363424325096,39.63190627747412,43.13532328287761,0.8443781830422048
100,25.900132689472763,24.992874551022105,35.992508271242,91.78957132975262,0.5178211105636935
100,15.522489230917747,17.25233242529209,23.207555796264767,178.9445034790039,0.4473669821348378
100,25.80905287871432,17.363685855917876,31.10634657106608,115.03167277018224,0.6884083383642866
100,30.49983779727645,15.449646641809522,34.18964297878744,46.545151265462266,0.7958036521649096
100,27.0699186865212,15.205595824156015,31.04819869271743,6.7149557495117165,0.7601531236095028
100,11.812724629568182,17.667352588696467,21.252665966116496,325.4578695678711,0.3089394204385981
100,67.30281339083504,23.40355374143212,71.2558419924266,51.830728251139305,0.8921245391028513
100,21.996628377341207,16.90741117382751,27.743687796897508,0.24649678548178144,0.6286137235027174
100,14.549239473430918,16.202076533959957,21.77585023064625,14.344494171142571,0.4464063283726286
100,17.172874607120995,16.013213573552697,23.480430814278375,7.800348307291671,0.5349015737010403
100,21.799300481262076,15.579411959831036,26.794170606430036,60.88638346354168,0.6619184381710456
100,26.67289654671863,17.151963064243407,31.7117209742569,115.90354919433594,0.7074581237326052
100,20.465151766000776,20.302867270785022,28.82757111205449,62.821460062662766,0.5039806183261866
100,52.890704122231185,16.040556513906107,55.26957604162727,86.73757349650066,0.9157700395192524
100,11.859842030791048,17.000042143123206,20.728176134510313,96.55478983561198,0.32736754995875317
100,55.50872694274742,16.34016043711915,57.863802242121004,33.5793324279785,0.9202558749966614
100,61.2553091140203,16.457397896057028,63.42758737460633,63.53973175048827,0.9326766134250525
100,65.9330317279105,14.882066608889327,67.5917197546051,94.41898010253908,0.9515225803597398
100,70.07521702688413,13.204783727656983,71.30850127901375,292.9124358113607,0.9657090144247519
100,71.99116176928987,16.405511777081326,73.83676719331649,32.356381022135395,0.9506332861854045
100,33.89021665114365,11.116425330447935,35.66681506370984,47.94431742350258,0.9028592056559852
100,60.61757831406271,14.851537582063209,62.41040753923148,466.4521203613281,0.9433723159788394
100,74.60799717140793,28.389685825373917,79.82685953482229,124.41122660319013,0.8735196424131447
100,21.6891949187151,12.480737535242508,25.023788395157677,29.404048360188824,0.7512435315238103
100,72.2991492662151,15.658000392072434,73.97526587242922,17.54161153157554,0.9551977804684987
100,67.63882513774769,18.56508399446833,70.14038073561102,226.04892761230468,0.9299420219513619
